id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,overview,tagline,status,homepage,release_year,release_month,decade,profit
253331,Black or White,en,2014-09-06,9000000,21571189,121.0,6.5,115,12.172131,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",There's more to family than what you see.,Released,,2014,9,2010,12571189
34043,On the Line,en,2001-10-26,0,0,85.0,4.1,10,3.084874,'N Sync heartthrobs Lance Bass and Joey Fatone stretch their thespian muscles in their acting debut. A young man (Bass) is smitten with a girl (Emmanuelle Chriqui) he meets on a subway train and spends the rest of the movie trying to reunite with her. The man's best friend (Fatone) helps him in his quest by wallpapering Chicago with posters and signs that soon become the talk of the town.,,Released,,2001,10,2000,0
9952,Rescue Dawn,en,2006-09-09,10000000,7177143,126.0,6.9,336,17.078656,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,A true story of survival... declassified.,Released,,2006,9,2000,-2822857
256924,Danny Collins,en,2015-03-19,10000000,10835752,107.0,6.6,183,16.318608,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,A letter from John Lennon changed his life,Released,,2015,3,2010,835752
82532,"Jeff, Who Lives at Home",en,2011-09-13,10000000,4417580,83.0,6.1,217,10.409155,"Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.",The first step to finding your destiny is leaving your mother's basement.,Released,,2011,9,2010,-5582420
41110,I Am Love,it,2009-09-05,0,0,120.0,6.9,73,5.355763,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.",,Released,http://www.iamlovemovie.com/,2009,9,2000,0
134371,Atlas Shrugged Part II,en,2012-10-12,0,0,112.0,5.4,41,4.725357,"The global economy is on the brink of collapse. Brilliant creators, from artists to industrialists, continue to mysteriously disappear. Unemployment has risen to 24%. Gas is now $42 per gallon.  Dagny Taggart, Vice President in Charge of Operations for Taggart Transcontinental, has discovered what may very well be the answer to the mounting energy crisis - found abandoned amongst ruins, a miraculous motor that could seemingly power the World.  But, the motor is dead... there is no one left to decipher its secret... and, someone is watching.  It’s a race against the clock to find the inventor and stop the destroyer before the motor of the World is stopped for good.  A motor that would power the World. A World whose motor would be stopped.  Who is John Galt?",Who is John Galt?,Released,http://www.AtlasShruggedMovie.com,2012,10,2010,0
2088,Romeo Is Bleeding,en,1993-09-13,11500000,3275585,100.0,5.7,36,4.850402,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,The story of a cop who wanted it bad and got it worse.,Released,,1993,9,1990,-8224415
10388,The Limey,en,1999-05-15,10000000,3193102,89.0,6.6,105,8.902102,"The Limey follows Wilson (Terence Stamp), a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine (Peter Fonda) and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.",Vengeance knows no boundaries.,Released,,1999,5,1990,-6806898
1640,Crash,en,2004-01-13,6500000,98410061,112.0,7.2,1149,28.223163,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",You think you know who you are. You have no idea.,Released,http://www.crashfilm.com/,2004,1,2000,91910061
25520,The House of Mirth,en,2000-09-23,10000000,5164404,140.0,6.4,25,3.007816,A woman risks losing her chance of happiness with the only man she has ever loved.,When a woman has the beauty men admire and women envy...it is wise to tread carefully.,Released,,2000,9,2000,-4835596
27342,Malone,en,1987-05-01,0,0,92.0,6.8,15,1.610132,"Erstwhile C.I.A. assassin Richard Malone hopes for a tranquil retirement in the placid Pacific Northwest, but what he gets is a rumble with a right-wing extremist plotting a secret revolution. Adapted from the novel ""Shotgun,"" by William Wingate.","Ex-Cop, Ex-CIA, Explosive",Released,,1987,5,1980,0
13689,Peaceful Warrior,en,2006-03-30,0,0,120.0,7.3,90,8.326131,A chance encounter with a stranger changes the life of a college gymnast.,There are no ordinary moments.,Released,http://www.thepeacefulwarriormovie.com/,2006,3,2000,0
67911,Bucky Larson: Born to Be a Star,en,2011-09-09,10000000,0,97.0,4.4,51,3.919057,A kid from the Midwest moves out to Hollywood in order to follow in his parents footsteps -- and become a porn star.,There Are No Small Actors. Just Small Parts.,Released,http://www.buckylarson.com/,2011,9,2010,-10000000
24664,Bamboozled,en,2000-10-06,0,0,135.0,6.3,24,2.23411,"TV producer Pierre Delacroix (Damon Wayans) becomes frustrated when network brass reject his sitcom idea. Hoping to get fired, Delacroix pitches the worst idea he can think of: a minstrel show. The network not only airs it, but it incredibly becomes a smash hit. Michael Rapaport co-stars in this searing satire.",,Released,,2000,10,2000,0
329440,The Forest,en,2016-01-07,10000000,40055439,95.0,4.8,448,19.865989,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",Everyone comes here looking for a way out,Released,http://theforestisreal.com/,2016,1,2010,30055439
47890,Sphinx,en,1981-02-11,14000000,439564,118.0,6.0,2,0.310513,"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!",Someone is hunting tourists out of season.,Released,,1981,2,1980,-13560436
252512,While We're Young,en,2015-04-03,10000000,7587485,97.0,5.8,383,19.263477,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,Life Never Gets Old.,Released,http://while-were-young.com/,2015,4,2010,-2412515
55720,A Better Life,en,2011-06-24,10000000,1759252,98.0,7.0,54,4.123533,A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while traveling across town to perform landscaping work for the city's wealthy landowners.,Every father wants more for his son.,Released,,2011,6,2010,-8240748
9613,Spider,en,2002-12-13,0,0,98.0,6.4,168,6.948401,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",The only thing worse than losing your mind... is finding it again.,Released,http://www.spiderthemovie.com/,2002,12,2000,0
29076,Gun Shy,en,2000-02-04,10000000,1631839,101.0,5.4,24,3.988432,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.",The Agency's best has a bad case of nerves.,Released,,2000,2,2000,-8368161
29339,Nicholas Nickleby,en,2002-12-27,0,0,132.0,6.8,49,5.099923,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle.",,Released,,2002,12,2000,0
68812,The Iceman,en,2012-09-01,20000000,1969193,105.0,6.4,365,19.494703,"The true story of Richard Kuklinski, the notorious contract killer and family man.",Loving husband. Devoted father. Ruthless killer.,Released,,2012,9,2010,-18030807
32740,Krrish,hi,2006-06-23,0,0,154.0,5.5,46,3.759988,"Krishna (Roshan) is born with magical powers - a legacy from his father. Priya (Chopra) comes into his life and becomes his world. When she beckons him to Singapore, he follows. In Singapore, Dr. Siddhant Arya (Shah), the megalomaniac scientist is on the verge of changing the future forever. Only one man stands between Dr. Siddharth Arya and his destructive dreams. To block his ruthless ambitions -- Krishna must become Krrish.",,Released,,2006,6,2000,0
14195,Cecil B. Demented,en,2000-05-17,10000000,0,87.0,6.2,51,4.176066,An insane independent film director and his renegade group of teenage film makers kidnap an A-list Hollywood actress and force her to star in their underground film.,Demented Forever!,Released,,2000,5,2000,-10000000
73567,Killer Joe,en,2011-09-10,10000000,3665069,102.0,6.5,425,16.436178,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,Released,http://killerjoethemovie.com/,2011,9,2010,-6334931
41479,The Joneses,en,2009-09-13,10000000,7022728,96.0,6.1,210,14.979375,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.","They're not just living the American dream, they're selling it.",Released,http://www.thejonesesmovie.com/,2009,9,2000,-2977272
15394,Owning Mahowny,en,2003-05-02,0,0,104.0,6.8,37,8.045488,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.",To some it's a game. To others it's a habit. But to Dan Mahowny -- beating the odds is everything,Released,,2003,5,2000,0
